id	name	label	resource	description	synonyms	pmids	taxid	xrefs	raw_id
MONDO:0010046	hereditary spastic paraplegia 23	Disease	MONDO	Autosomal recessive spastic paraplegia type 23 (SPG23) is a rare, complex type of hereditary spastic paraplegia that presents in childhood with progressive spastic paraplegia, associated with peripheral neuropathy, skin pigment abnormalities (i.e. vitiligo, hyperpigmentation, diffuse lentigines), premature graying of hair, and characteristic facies (i.e. thin with ''sharp'' features). The SPG23 phenotype has been mapped to a locus on chromosome 1q24-q32. [Orphanet:101003]	Lison syndrome|hereditary spastic paraplegia type 23|SPG 23|DSTYK autosomal recessive complex spastic paraplegia|spastic paraplegia 23|autosomal recessive complex spastic paraplegia caused by mutation in DSTYK|spastic paraplegia vitiligo premature graying and characteristic facies|spastic paraplegia and pigmentary abnormalities|spastic paraparesis-vitiligo-premature graying-characteristic facies syndrome|spastic paraplegia with pigmentary abnormalities|SPG23|spastic paraparesis, vitiligo, premature graying, characteristic facies|autosomal recessive spastic paraplegia type 23			ORDO:101003|GARD:0000336|SCTID:726608002|OMIM:270750|Orphanet:101003|DOID:0110774|UMLS:C0796019|MESH:C536859	MONDO:0010046
MONDO:0010216	xeroderma pigmentosum group G	Disease	MONDO	Any xeroderma pigmentosum in which the cause of the disease is a mutation in the ERCC5 gene. [MONDO:patterns/disease_series_by_gene]	xeroderma pigmentosum, group G/Cockayne syndrome|xeroderma pigmentosum, group G|xeroderma pigmentosum 7|XP group G|xeroderma pigmentosum, type G/Cockayne syndrome|XP7|XP-G|xeroderma pigmentosum type 7|xeroderma pigmentosum caused by mutation in ERCC5|xeroderma pigmentosum, complementation group type G|xeroderma pigmentosum, complementation group G|xeroderma pigmentosum complementation group G|XP, Group G|ERCC5 xeroderma pigmentosum|xeroderma pigmentosum VII|XPG|xeroderma pigmentosum group G|xeroderma pigmentosum group type G			NCIT:C3969|SCTID:36454001|OMIM:278780|Orphanet:276267|MESH:C562593|ORDO:276267|UMLS:C0268141|UMLS:C1851443|GARD:0005629|DOID:0110849	MONDO:0010216
MONDO:0017900	autosomal recessive Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR2 deficiency	Disease	MONDO	Mendelian susceptibily to mycobacterial diseases (MSMD) due to complete interferon gamma receptor 2 (IFN-gammaR2) deficiency is a genetic variant of MSMD characterized by a complete deficiency in IFN-gammaR2, leading to an undetectable response to IFN-gamma, and consequently, to severe and often fatal infections with bacillus Calmette-GuC)rin (BCG) and other environmental mycobacteria (EM). [Orphanet:319547]	autosomal recessive mendelian susceptibility to mycobacterial diseases due to a complete deficiency caused by mutation in IFNGR2|MSMD due to complete interferon gamma receptor 2 deficiency|IFNGR2 autosomal recessive mendelian susceptibility to mycobacterial diseases due to a complete deficiency|Mendelian susceptibility to mycobacterial diseases due to complete interferon gamma receptor 2 deficiency|MSMD due to complete IFNgammaR2 deficiency			UMLS:CN203956|Orphanet:319547|ORDO:319547	MONDO:0017900
MONDO:0003200	urethra adenocarcinoma	Disease	MONDO	A carcinoma that arises from glandular epithelial cells of the urethra [https://orcid.org/0000-0002-6601-2165]	adenocarcinoma of urethra|urethra adenocarcinoma|UAD|adenocarcinoma of the urethra|urethral adenocarcinoma			ONCOTREE:UAD|DOID:4910|NCIT:C6167|UMLS:C1336885	MONDO:0003200
MONDO:0011316	osteosclerotic chondrodysplasia, lethal, with intracellular inclusions	Disease	MONDO		osteosclerotic chondrodysplasia, lethal, with intracellular inclusions			OMIM:603393|UMLS:C1863920|MESH:C566378	MONDO:0011316
MONDO:0016017	methimazole embryofetopathy	Disease	MONDO	Methimazole embryopathy is a teratogenic embryofetopathy that results from maternal exposition to methimazole (MMI; or the parent compound carbimazole) in the first trimester of pregnancy. MMI is an antithyroid thionamide drug used for the treatment of Graves' disease. In the infant, MMI may result in choanal atresia, esophageal atresia, omphalocele, omphalomesenteric duct anomalies, congenital heart disease (such as ventricular septal defect), renal system malformations and aplasia cutis. Additional features that may be observed include facial dysmorphism (short upslanting palpebral fissures, a broad nasal bridge with a small nose and a broad forehead) and athelia/hypothelia. [Orphanet:1923]	methimazole embryofetopathy|MMI/CMZ embryopathy|Methimazole antenatal exposure|Methimazole/carbimazole embryopathy|MMI/CMZ embryofetopathy|fetal methimazole syndrome|Methimazole/carbimazole embryofetopathy			GARD:0003573|UMLS:C4510379|SCTID:724144006|Orphanet:1923|ORDO:1923	MONDO:0016017
MONDO:0017730	metachromatic leukodystrophy, adult form	Disease	MONDO		arylsulfatase A deficiency, adult form|MLD, adult form			Orphanet:309271|ORDO:309271	MONDO:0017730
MONDO:0017560	congenital genu recurvatum	Disease	MONDO	An abnormal alignment of the knee backwards that is due to a deformity in the knee joint. [NCIT:C103184]	hyperextension of knee deformity|genu recurvatum|hyperextension deformity of knee			SCTID:205063003|NCIT:C103184|ICD-9:754.40|ORDO:295229|ICD9:754.40|Orphanet:295229	MONDO:0017560
MONDO:0020253	obsolete syndrome with a symptomatic strabismus	Disease	MONDO					UMLS:CN207072|Orphanet:98683	MONDO:0020253
MONDO:0020083	immunodeficiency-associated lymphoproliferative disease	Disease	MONDO					ORDO:98290|Orphanet:98290|UMLS:CN206985	MONDO:0020083
MONDO:0003930	non-invasive bladder urothelial carcinoma	Disease	MONDO	Stage 0 includes: 0a (Ta, N0, M0); 0is (Tis, N0, M0). Ta: Noninvasive papillary carcinoma. Tis: Carcinoma in situ: \flat tumor\. N0: No regional lymph node metastasis. M0: No distant metastasis. (AJCC 6th and 7th eds.) [NCIT:P378]	stage 0 urinary bladder transitional cell carcinoma|stage 0 transitional cell carcinoma of bladder|stage 0 bladder urothelial carcinoma|stage 0 transitional cell carcinoma of the bladder|stage 0 bladder urothelial cancer|stage 0 bladder urothelial carcinoma aJCC v6|stage 0 transitional cell carcinoma of the urinary bladder|stage 0 bladder urothelial carcinoma aJCC v6 and v7|non-invasive bladder urothelial carcinoma|stage 0 transitional cell carcinoma of urinary bladder|stage 0 bladder urothelial carcinoma aJCC v7			DOID:6571|UMLS:C1336089|NCIT:C6188	MONDO:0003930
MONDO:0008995	Yunis-Varon syndrome	Disease	MONDO	Yunis-Varon syndrome is a rare condition that affects many different parts of the body. Signs and symptoms are generally present from birth and may include underdeveloped or absent collarbones (clavicles); large fontanelles; characteristic facial features; hypotonia (reduced muscle tone) and/or abnormalities of the fingers and toes. Affected people may also experience feeding difficulties, breathing problems, brain malformations, heart defects, skeletal abnormalities, developmental delay, and/or intellectual disability. Yunis-Varon syndrome is caused by changes (mutations) in the FIG4 gene and isinherited in an autosomal recessive manner. Treatment is based on the signs and symptoms present in each person. [https://rarediseases.info.nih.gov/diseases/331/yunis-varon-syndrome]	cleidocranial dysplasia, micrognathia, absent thumbs, & distal aphalangia|cleidocranial dysplasia-micrognathia-absent thumbs syndrome|Yunis Varon syndrome|cleidocranial dysplasia with micrognathia, absent thumbs, and distal aphalangia|Yunis-Varón syndrome|Yunis-Varon syndrome|YVS|cleidocranial dysplasia with micrognathia, absent thumbs, and distal Aphalangia			Orphanet:3472|DOID:0060589|ORDO:3472|MESH:C536719|UMLS:C1857663|GARD:0000331|OMIM:216340	MONDO:0008995
MONDO:0009901	Bartsocas-Papas syndrome 1	Disease	MONDO	A rare, inherited, popliteal pterygium syndrome characterized by severe popliteal webbing, microcephaly, a typical face with short palpebral fissures, ankyloblepharon, hypoplastic nose, filiform bands between the jaws and facial clefts, oligosyndactyly, genital abnormalities, and additional ectodermal anomalies (i.e. absent hair, eyebrows, lashes, nails). It is often fatal in the neonatal period, but patients living until childhood have been reported. [https://orcid.org/0000-0001-5208-3432, Orphanet:1234]	pterygium, popliteal, lethal type|Bartsocas-Papas syndrome|autosomal recessive popliteal pterygium syndrome|BPS|popliteal pterygium syndrome, Bartsocas-Papas type 1|multiple pterygium syndrome, Aslan type|popliteal pterygium syndrome, Bartsocas-Papas type|popliteal pterygium syndrome, lethal type|Bartsocas Papas syndrome|pterygium popliteal lethal type|popliteal pterygium syndrome lethal type|lethal popliteal pterygium syndrome			SCTID:722376008|NCIT:C168990|UMLS:C1849718|Orphanet:1234|ORDO:1234|MESH:C564874|GARD:0004436|OMIM:263650	MONDO:0009901
MONDO:0001969	mixed gonadal dysgenesis	Disease	MONDO	A type of defective gonadal development in patients with a wide spectrum of chromosomal mosaic variants. Their karyotypes are of partial sex chromosome monosomy resulting from an absence or an abnormal second sex chromosome (X or Y). Karyotypes include 45,X/46,xx; 45,X/46,xx/47,xxx; 46,xxp-; 45,X/46,xy; 45,X/47,xyy; 46,xypi; etc. The spectrum of phenotypes may range from phenotypic female to phenotypic male including variations in gonads and internal and external genitalia, depending on the ratio in each gonad of 45,X primordial germ cells to those with normal 46,xx or 46,xy constitution. [MESH:D006060]	gonadal dysgenesis mixed			GARD:0002539|MESH:D006060|SCTID:83579008|DOID:14449|UMLS:C0018055	MONDO:0001969
MONDO:0021183	HTLV-2 infection	Disease	MONDO		Infections, HTLV II|HTLV-II Infection|HTLV-II infection|HTLV-2 infection|Human T lymphotropic Virus 2 Infections|Human T-lymphotropic virus 2 infection|HTLV-II Infections|Human T lymphotropic Virus 2 Infection|HTLV II INFECT|Infections, HTLV-II|Human T-lymphotropic Virus 2 Infection|INFECT HTLV II|Human T-lymphotropic Virus 2 Infections|Infection, HTLV-II			MESH:D015491|EFO:1001349|SCTID:425740005|UMLS:C0020102|GARD:0009783	MONDO:0021183
MONDO:0021353	tumor of uterus	Disease	MONDO	A neoplasm (disease) that involves the uterus. [MONDO:patterns/location]	tumor of uterus|uterine tumor|tumor of the uterus|uterine neoplasms|uterus neoplasm (disease)|neoplasm of the uterus|uterus tumor|neoplasm of uterus|uterus neoplasm|uterine neoplasm			NCIT:C3435|ICD9:239.5|EFO:0003859|ICD-9:239.5|SCTID:126908007|ONCOTREE:UTERUS	MONDO:0021353
MONDO:0013321	forsythe-wakeling syndrome	Disease	MONDO		FORSYTHE-WAKELING syndrome|FWS|microcephaly and Growth retardation with childhood-onset nephrotic syndrome and thrombocytopenia			OMIM:613606|UMLS:C3150859	MONDO:0013321
MONDO:0013151	choroidal dystrophy, central areolar, 3	Disease	MONDO		choroidal dystrophy, central areolar, 3|CACD3|choroidal dystrophy, central areolar, with or without drusen			MESH:C567729|OMIM:613144|UMLS:C2751055	MONDO:0013151
MONDO:0015776	rhizomelic chondrodysplasia punctata	Disease	MONDO	Rhizomelic chondrodysplasia is a form chondrodysplasia punctata, a group of diseases in which the common characteristic is calcifications near joints at birth. [Orphanet:177]	RCDP|chondrodysplasia punctata, rhizomelic form|rhizomelic chondrodysplasia punctata|rhizomelic chondrodysplasia punctata syndrome|rhizomelic dwarfism			ICD10CM:E71.540|Orphanet:177|NCIT:C85047|OMIMPS:215100|GARD:0013160|DOID:2580|UMLS:C0282529|ORDO:177|SCTID:56692003|MESH:D018902	MONDO:0015776
MONDO:0016876	partial deletion of chromosome 11	Disease	MONDO		partial monosomy of chromosome 11|partial deletion of chromosome type 11			ORDO:261816|Orphanet:261816	MONDO:0016876
MONDO:0001904	polyneuropathy due to drug	Disease	MONDO					UMLS:C0154762|DOID:14184|ICD-9:357.6|SCTID:7339009|ICD9:357.6	MONDO:0001904
MONDO:0001734	tuberous sclerosis	Disease	MONDO	Hereditary disease characterized by seizures, mental retardation, developmental delay, and skin and ocular lesions. First signs usually occur during infancy or childhood but in rare cases may not occur until 2nd or 3rd decade. [NCIT:P378]	sclerosis, tuberous|Bourneville disease|Phacomatosis, Bourneville|tuberose sclerosis|Bourneville syndrome|Bourneville phakomatosis|Bourneville pringle's disease|tuberous sclerosis Complex|ts - tuberous sclerosis|tuberous sclerosis complex|Bourneville-Pringles disease|Bourneville's disease|adenoma sebaceum|tuberous sclerosis syndrome|disease, Bourneville-pringle's|Epiloia|Bourneville pringle disease|syndrome, Bourneville's|adenoma sebaceum syndrome|Bourneville Phacomatosis|phakomatosis, Bourneville|tuberous sclerosis|sclerosis, tuberose|Bourneville-pringle disease|Bourneville-pringle's disease|bourneville's disease|cerebral sclerosis|syndrome, Bourneville|sclerosis, cerebral|disease, Bourneville-pringle|Bourneville's syndrome|cerebral Scleroses|sclerosis Tuberosa|TSC			GARD:0007830|ICD-9:759.5|Orphanet:805|DOID:13515|OMIMPS:191100|ORDO:805|SCTID:7199000|MedDRA:10045138|ICD9:759.5|GARD:0000946|MESH:D014402|NCIT:C3424	MONDO:0001734
MONDO:0033199	hearing loss, autosomal recessive 107	Disease	MONDO		DFNB107|deafness, autosomal recessive 107|autosomal recessive nonsyndromic deafness 107			OMIM:617639|DOID:0080262	MONDO:0033199
MONDO:0009944	pyloric atresia	Disease	MONDO		pyloric atresia			OMIM:265950|ICD9:750.7|SCTID:27729002|MESH:C562561|ICD-9:750.7	MONDO:0009944
MONDO:0005451	eating disorder	Disease	MONDO	A broad group of psychological disorders with abnormal eating behaviors leading to physiological effects from overeating or insufficient food intake. [NCIT:C89332]	eating disorder|feeding and eating disorder			SCTID:72366004|ICD9:307.59|NCIT:C89332|ICD-9:307.50|DOID:8670|ICD-9:307.59|ICD9:307.50|EFO:0005203	MONDO:0005451
MONDO:0019981	unilateral multicystic dysplastic kidney	Disease	MONDO	Unilateral multicystic dysplastic kidney is the form of multicystic dysplastic kidney (MCDK), a congenital anomaly of the kidney and urinary tract (CAKUT), in which one kidney is large, distended by multiple cysts, and non-functional. [Orphanet:97363]	unilateral multicystic renal dysplasia|unilateral MCDK			ORDO:97363|Orphanet:97363	MONDO:0019981
MONDO:0012428	kyphoscoliosis 1	Disease	MONDO		KYPSC1|kyphoscoliosis 1			UMLS:C1857795|MESH:C565711|OMIM:610170	MONDO:0012428
MONDO:0002017	olivopontocerebellar atrophy	Disease	MONDO	A group of sporadic and inherited neurodegenerative disorders affecting the cerebellum, pons, and inferior olives. [NCIT:P378]	Thomas' syndrome|WADIA-swami syndrome|Dejerine-Thomas syndrome|OPCA			UMLS:C0028968|ICD9:333.0|GARD:0007250|DOID:14784|SCTID:67761004|NCIT:C84947|MESH:D009849|ICD-9:333.0	MONDO:0002017
MONDO:0018268	Medich giant platelet syndrome	Disease	MONDO	Medich giant platelet syndrome (MGPS) is a platelet granule disorder characterized by thrombocytopenia with giant platelets resulting in easy bleeding. [Orphanet:370127]	Medich macrothrombocytopenia			UMLS:C4305375|Orphanet:370127|SCTID:718554005|ORDO:370127|UMLS:CN204847	MONDO:0018268
MONDO:0034021	spondylodysplastic Ehlers-Danlos syndrome	Disease	MONDO		spondylodysplastic EDS			ORDO:536471|Orphanet:536471	MONDO:0034021
MONDO:0019538	Gaisbock syndrome	Disease	MONDO	Polycythemia that is caused by stress. [NCIT:P378]	stress polycythemia|GaisböCK syndrome|Gaisboeck's syndrome|Pseudopolycythemia|polycythemia, emotional|Gaisbock's syndrome|stress erythrocytosis|Pseudopolycythaemia			MedDRA:10042217|UMLS:C0541719|UMLS:CN206365|NCIT:C27174|UMLS:C2242785|Orphanet:90041|SCTID:36874002|MedDRA:10053885|GARD:0008402|ORDO:90041|DOID:2838	MONDO:0019538
MONDO:0019368	florid cemento-osseous dysplasia	Disease	MONDO	Florid cemento-osseous dysplasia (FCOD) is a rare fibro-osseous lesion in the jaw that predominantly affects middle-aged women of African descent. It is generally asymptomatic or may manifest with pain and gingival swelling. Radiologically, it is characterized by multiple dense lobulated bone lesions, often symmetrically located in various regions of the jaw. [Orphanet:83451]	focal cemento-osseous dysplasia|Gigantiform cementoma|florid osseous dysplasia			ICD10CM:D16.5|Orphanet:83451|SCTID:715634002|ICDO:9275/0|NCIT:C8381|GARD:0010173|UMLS:C0555197|ORDO:83451|MESH:C537063	MONDO:0019368
MONDO:0004226	diffuse intraductal papillomatosis	Disease	MONDO		diffuse intraductal papillomatosis			NCIT:C7364|UMLS:C1377912|DOID:7444	MONDO:0004226
MONDO:0007939	malignant hyperthermia, susceptibility to, 2	Disease	MONDO		MHS2|malignant hyperthermia, susceptibility to, 2|malignant hyperthermia susceptibility type 2|malignant hyperpyrexia susceptibility type 2|malignant hyperthermia susceptibility 2|malignant hyperthermia, susceptibility to, type 2|Mhs2			MESH:C535695|OMIM:154275|GARD:0003364	MONDO:0007939
MONDO:0023561	Koone-Rizzo-Elias syndrome	Disease	MONDO		ichthyosis, intellectual disability and asymptomatic spasticity|ichthyosis, mental retardation and asymptomatic spasticity|Koone Rizzo Elias syndrome			MESH:C537023|GARD:0003131|UMLS:C2931397	MONDO:0023561
MONDO:0002461	membranoproliferative glomerulonephritis	Disease	MONDO	Inflammation of the glomeruli characterized by deposits at the intraglomerular mesangium, resulting in thickening of the glomerular basement membrane, activation of complement, and impaired kidney function secondary to damaged glomeruli. [NCIT:P378]	membranoproliferative glomerulonephritis (disease)|lobular glomerulonephritis|membranoproliferative glomerulonephritis|chronic glomerulonephritis, lobular			MESH:D015432|SCTID:80321008|NCIT:C34644|HP:HP:0000793|UMLS:C0017662|DOID:2920|HP:0000793	MONDO:0002461
MONDO:0032872	ciliary dyskinesia, primary, 42	Disease	MONDO		CILD42|Ciliary Dyskinesia, Primary, 42, Without Situs Inversus|CILIARY DYSKINESIA, PRIMARY, 42			DOID:0111855|OMIM:618695	MONDO:0032872
MONDO:0018021	hypotrichosis-deafness syndrome	Disease	MONDO					ORDO:330029|Orphanet:330029|UMLS:CN204237	MONDO:0018021
MONDO:0019121	pneumocystosis	Disease	MONDO	Human pneumocystosis is caused by an infectious agent, which (after recent nomenclature and taxonomy revisions) is now classed as the fungus Pneumocystis jiroveci. The prevalence is unknown. Pneumocystis jiroveci is an opportunistic infectious agent, developing in immunosuppressed patients. It is an air-borne infection, localised to the lungs. However, extrapulmonary involvement is seen in AIDS patients. The disease manifests progressively with coughing, respiratory problems (dyspnea) and fever, followed by acute respiratory insufficiency and death within a few weeks in untreated cases. The most reliable diagnostic method is bronchoalveolar lavage. The treatment of choice is cotrimoxazole. [https://rarediseases.info.nih.gov/diseases/4386/pneumocystosis]	pneumocystosis pneumonia|PJP|PCP|Pneumocystis pneumonia|pneumocystosis|Pneumocystis jirovecii pneumonia|Pneumocystis|pulmonary pneumocystosis|Pneumocystis carinii pneumonia			ICD10EXP:B59+|ORDO:723|MESH:D011020|ICD10CM:B59|NCIT:C3334|ICD9:136.3|DOID:11339|Orphanet:723|ICD-9:136.3|SCTID:415125002|EFO:0007448|GARD:0004386|UMLS:C1535939|ICD10EXP:J17.3*	MONDO:0019121
MONDO:0005009	congestive heart failure	Disease	MONDO	Failure of the heart to pump a sufficient amount of blood to meet the needs of the body tissues, resulting in tissue congestion and edema. Signs and symptoms include shortness of breath, pitting edema, enlarged tender liver, engorged neck veins, and pulmonary rales. [NCIT:C3080]	failure, congestive heart|CHF|weak heart|cardiac failure, congestive|congestive heart disease|heart failure, congestive			ICD9:404.01|NCIT:C3080|ICD9:404.11|ICD-9:428.9|DOID:6000|ICD-9:404.13|ICD-9:428.0|EFO:0000373|ICD9:428.0|ICD9:428|ICD-9:428|ICD-9:404.11|ICD-9:404.01|SCTID:42343007|ICD9:428.9|ICD9:404.13|UMLS:C0018802	MONDO:0005009
MONDO:0100128	coinfection	Disease	MONDO	The simultaneous infection of a host by multiple pathogen species. [EFO:0010716, https://orcid.org/0000-0003-0800-544X, OMIT:0027719, Wikipedia:Coinfection]				UMLS:C0275524|MESH:D060085	MONDO:0100128
MONDO:0012225	Senior-Loken syndrome 5	Disease	MONDO	Any Senior-Loken syndrome in which the cause of the disease is a mutation in the IQCB1 gene. [MONDO:patterns/disease_series_by_gene]	Senior-Loken syndrome type 5|SLSN5|IQCB1 Senior-Loken syndrome|SENIOR-Loken syndrome 5|Senior-Loken syndrome caused by mutation in IQCB1|Senior-Loken syndrome 5			MESH:C563763|UMLS:C1836517|OMIM:609254	MONDO:0012225
MONDO:0012055	Larsen-like osseous dysplasia-short stature syndrome	Disease	MONDO	Larsen-like osseous dysplasia-short stature syndrome is a rare primary bone dysplasia characterized by a Larsen-like phenotype including multiple, congenital, large joint dislocations, craniofacial abnormalities (i.e. macrocephaly, flat occiput, prominent forehead, hypertelorism, low-set, malformed ears, flat nose, cleft palate), spinal abnormalities, cylindrical fingers, and talipes equinovarus, as well as growth retardation (resulting in short stature) and delayed bone age. Other reported clinical manifestations include severe developmental delay, hypotonia, clinodactyly, congenital heart defect and renal dysplasia. [Orphanet:2370]	Larsen-like syndrome, isolated cases|Lrsl|Larsen-like syndrome			ORDO:2370|OMIM:608545|Orphanet:2370|MESH:C563914|UMLS:C1837884	MONDO:0012055
MONDO:0009774	cloacal exstrophy	Disease	MONDO	A major birth defect representing the severe end of the spectrum of the exstrophy-epispadias complex (EEC) characterized by omphalocele, exstrophy, imperforate anus and spinal defects (also referred to as the OEIS complex), often associated with other malformations. [Orphanet:93929]	omphalocele-exstrophy-imperforate anus-spinal defects|omphalocele - cloacal exstrophy - imperforate anus - spinal defect|cloacal exstrophy sequence|omphalocele, exstrophy of the cloaca, imperforate anus, and spinal defects complex|omphalocele, exstrophy of the cloaca, imperforate anus, and spinal defects|OEIS syndrome|cloacal exstrophy|omphalocele-cloacal exstrophy-imperforate anus-spinal defect syndrome|OEIS complex|cloacal exstrophy (disease)			UMLS:C0345217|DOID:0080175|MESH:C537748|HP:0010475|MedDRA:10067424|Orphanet:93929|HP:HP:0010475|ICD9:759.89|SCTID:20815007|UMLS:C1850321|ICD-9:759.89|GARD:0004080|ORDO:93929|OMIM:258040	MONDO:0009774
MONDO:0015902	major hypertriglyceridemia	Disease	MONDO	Major hypertriglyceridemia comprises a group of endocrine diseases characterized by permanently high levels of triglycerides (TG) in the blood (higher than 4g/L after 12 hours of fasting) and an increased risk of acute pancreatitis, making screening essential. [Orphanet:181425]				Orphanet:181425|ORDO:181425	MONDO:0015902
